vol_240m,vol_60m,vol_15m,vol_5m,trend_240m,trend_60m,trend_15m,trend_5m,momentum_15m,momentum_60m,vol_ratio_30v210,vol_ratio_5v30,range_60m,range_15m,up_pct_60m,up_pct_15m,dist_ma60,dist_ma240,abs_vol_60m,avg_candle_size_5m,vol_spike_15m,consec_direction,symbol,entry_time,tier,net_pnl_usd,entry_spread_pct,n_candles
0.1253622110213328,0.17533892743526083,0.30221958206304683,0.15479689633659116,4.310344827586212,2.1097046413502127,1.6806722689075528,0.0,1.2587313406374985,1.6859758277908934,6.49860456868251,0.25988830266153556,2.685950413223146,2.066115702479341,91.66666666666666,86.66666666666667,1.6521982637916655,2.9075639185669497,0.7340540257473043,0.0,9.65185071502099,7,VICUSDT,2026-04-06T08:10:52.862192+00:00,med_winner,0.93,1.0825,240
0.4686989084026927,0.5897139792306274,0.7133233480942681,0.71388583141906,4.511278195488721,4.511278195488721,1.4598540145985313,0.7246376811594158,-0.021627466882954104,5.9927596769702065,4.273074651837218,0.9581080414218006,4.316546762589927,1.4388489208633009,91.66666666666666,80.0,2.4192558025297535,3.039288361749436,1.093652978695671,0.5786827218643965,10.006462698624189,2,HFTUSDT,2026-04-05T13:31:46.690335+00:00,med_winner,0.92,0.8815,240
0.9482124813554599,0.7495845450140666,0.6684525410604596,0.5395747931742566,7.343749999999999,-6.657608695652173,-5.241379310344829,-3.1029619181946364,-4.420585876692308,-19.36817531127239,0.6017258225678778,2.063065331142644,8.588064046579333,6.259097525473069,35.0,26.666666666666668,-5.060229863878202,0.7116024799193802,1.6293095846685768,0.6046823717700132,4.276180903689477,-6,PIXELUSDT,2026-04-05T08:51:53.608776+00:00,med_winner,1.06,2.3468,240
0.15102293849262222,0.18702020759126967,0.3332549151718872,0.5115683268407558,-1.5500000000000096,-1.991040318566453,-1.8444666001994063,-1.599200399800104,-1.8943419119200993,-2.2905909925554644,3.6692523916755317,5.867924518613561,2.996444895886231,2.8948704926358473,81.66666666666667,66.66666666666666,-1.7465069860279594,-2.1280561682562302,0.2734664487708242,0.2941284960198466,46.2312660657919,-1,FORMUSDT,2026-04-05T15:07:13.110056+00:00,med_winner,0.92,1.3118,240
0.39309479566642724,0.43782720449136464,0.48220294029182487,0.6451861556225936,4.571428571428563,2.234636871508386,0.0,-1.6129032258064417,-1.666666666666676,1.104693368683534,4.3837099531619605,2.2762051999459483,5.464480874316944,3.2786885245901627,88.33333333333333,80.0,0.9655172413793384,2.6096301661098487,1.3980338382037067,0.6481179681167311,13.166274593175597,-2,CHRUSDT,2026-04-07T03:47:46.982121+00:00,med_winner,1.45,1.0256,240
0.18418732277469438,0.26314030194004046,0.4398656052410788,0.6414869558556705,1.4416775884665658,1.842105263157893,2.1108179419524937,1.9762845849802388,2.1108179419524937,0.7782754759238567,1.2896746944455773,4.311162871992398,2.4547803617571047,2.19638242894056,88.33333333333333,86.66666666666667,1.8599754342867203,1.8605339781868502,0.419936758862056,0.4406699849474426,17.364481926148784,7,LUMIAUSDT,2026-04-07T14:23:14.138290+00:00,med_winner,1.96,1.2203,240
0.34475825868213134,0.27317509789889977,0.2366695417251423,0.2780221809925228,2.150537634408584,-1.0416666666666676,-0.34965034965035,-0.34965034965035,-0.7005275426328065,-0.6956459054209927,0.1670474536926437,1.4815115391643245,3.157894736842089,1.0526315789473695,85.0,86.66666666666667,-0.5293467512070654,0.21831181960702442,0.5609407405739819,0.13986013986014,1.568700486953976,2,SNXUSDT,2026-04-06T00:11:38.103624+00:00,med_winner,0.53,0.7582,240
0.7607676119447976,1.387688740283552,1.3387318138938267,0.9575273366150219,21.580547112462014,19.047619047619058,0.0,-1.7199017199017181,-9.58904109589042,20.224089635854366,16.008856478368443,0.2499378674634382,25.5,12.250000000000004,70.0,60.0,8.249515132380136,16.0541586073501,7.5910642477157815,0.7403994000768166,3.2938458181183736,-1,NILUSDT,2026-04-06T18:06:27.618368+00:00,med_winner,0.99,1.3408,240
0.09975332947887006,0.10897654885395736,0.156417095646691,0.22105910171096566,0.2737583105201454,2.070063694267518,0.8654602675059105,0.7861635220125793,0.7078558545823485,3.366723812145707,2.3709293368640445,2.6731503139229074,2.2230889235569395,1.014040561622457,83.33333333333334,73.33333333333333,1.2531592249368355,1.0642491131257268,0.505201677182435,0.1799985598002199,16.862981217524915,3,OGUSDT,2026-04-07T16:02:20.528913+00:00,med_winner,1.01,1.2724,240
0.1551146758702036,0.20925747417785417,0.28567753201908946,0.40970811430662585,2.717692734331655,1.4794520547945174,0.542888165037999,1.0365521003818834,-0.4993499040788371,0.928487867466697,1.097724525280777,2.6513794721956634,2.267818574514022,1.619870410367161,78.33333333333333,80.0,1.0815875412758873,1.813250749031078,0.38843611851190524,0.2160946600540356,11.52530576614794,10,CETUSUSDT,2026-04-06T07:40:47.767712+00:00,med_winner,0.56,0.8579,240
0.10934184539485631,0.10643167763532896,0.06258462849579682,0.0,2.2187004754358135,0.07757951900699515,0.15527950310559452,0.0,0.23285902211256812,-2.54980901602485,0.480730285543681,0.08509124673458286,0.8527131782945874,0.31007751937985384,93.33333333333333,100.0,0.1423211282184257,1.7935524174324855,0.20251618375596636,0.0,3.391316164979045,20,METUSDT,2026-04-06T00:32:56.937059+00:00,med_winner,1.01,2.5266,240
0.8954892797308285,1.7553022841602226,0.686188766631134,0.40877951965193643,18.128654970760238,20.47713717693838,1.0000000000000027,-0.4926108374384178,0.3288590604026855,20.873176780898778,3.0902570033913563,0.7140716943408091,20.132013201320138,4.950495049504949,60.0,53.333333333333336,2.630687591735342,14.729269216206001,3.369955597669467,0.4285573205775597,1.1762633277669188,1,FUSDT,2026-04-07T00:57:19.403031+00:00,small_winner,0.08,0.8798,240
0.4592660450237741,0.6770147176630649,1.0261061090414778,0.9969473296495189,17.13147410358565,16.666666666666664,13.95348837209302,9.906542056074764,12.876113249664026,17.93992817499183,8.76216139789469,4.181741930903896,15.646258503401361,13.435374149659859,75.0,86.66666666666667,14.228359586213578,15.248451389767945,3.26553108903433,1.994607286237708,17.37109549686448,11,BELUSDT,2026-04-06T08:31:00.882121+00:00,small_winner,0.19,0.8365,240
